age,workclass,loan_amount,Education,Years_of_education,Martial_status,Occupation,Race,Gender,Capital_gain,Capital_loss,Weekly_work_hours,Country/area_of_origin,income,Index,Employed,Bank_Balance,loan_purpose,credit_history,past_bankruptcy,Default
25,Private,528264,HS-grad,9,Never-married,Other-service,White,Female,114,0,40,Australia,<=50K,4231,1,0,Debt Consolidation,18.6,0,0
25,Private,221320,HS-grad,9,Never-married,Other-service,White,Female,0,0,40,Australia,<=50K,4371,1,13974.12,other,16.5,0,0
25,Private,771848,HS-grad,9,Never-married,Other-service,White,Female,0,0,40,Australia,<=50K,5686,1,0,Debt Consolidation,19.4,0,0
25,Private,556336,HS-grad,9,Never-married,Transport-moving,White,Male,0,0,40,Australia,<=50K,6188,1,0,Home Improvements,10.3,0,0
25,State-gov,440352,HS-grad,9,Never-married,Prof-specialty,White,Male,0,0,40,Australia,<=50K,8177,1,0,Debt Consolidation,17.5,0,0
25,Private,107866,HS-grad,9,Never-married,Protective-serv,White,Male,0,0,40,Australia,<=50K,8884,1,6060.24,Take a Trip,15.6,0,0
25,Private,379060,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,9402,1,10236.72,Debt Consolidation,14.5,0,0
25,Self-emp-not-inc,138622,HS-grad,9,Never-married,Prof-specialty,White,Male,0,0,40,Australia,<=50K,9645,1,11632.32,Debt Consolidation,42.7,1,0
25,Private,163086,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,48,Australia,<=50K,7885,1,6760.44,Debt Consolidation,18.9,1,0
25,Private,389224,HS-grad,9,Never-married,Craft-repair,White,Male,0,2001,50,Australia,<=50K,314,1,9748.8,Debt Consolidation,14.3,0,0
25,Private,140778,HS-grad,9,Never-married,Exec-managerial,White,Male,0,0,50,Australia,<=50K,9365,1,0,Take a Trip,10,0,0
25,Private,259248,HS-grad,9,Never-married,Transport-moving,White,Male,0,0,65,Australia,<=50K,5576,1,11404.08,Debt Consolidation,17.6,0,0
26,Private,268136,HS-grad,9,Never-married,Other-service,White,Male,0,0,24,Australia,<=50K,7922,1,13812,Debt Consolidation,23,0,0
26,Private,331694,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,35,Australia,<=50K,8867,1,11881.68,Debt Consolidation,47.5,1,0
26,Private,99999999,HS-grad,9,Never-married,Machine-op-inspct,White,Male,5721,0,40,Australia,<=50K,2983,1,2608.32,Home Improvements,11.5,0,0
26,Private,115918,HS-grad,9,Never-married,Craft-repair,White,Male,3325,0,40,Australia,<=50K,3607,1,996.96,Debt Consolidation,9.2,0,0
26,Private,328658,HS-grad,9,Never-married,Craft-repair,White,Male,2597,0,40,Australia,<=50K,3869,1,53.52,Debt Consolidation,32.9,0,0
26,Private,357874,HS-grad,9,Never-married,Adm-clerical,White,Female,2354,0,40,Australia,<=50K,3949,1,16593.36,Debt Consolidation,14.3,0,0
26,Private,99999999,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,0,40,Australia,<=50K,4693,1,2087.52,Debt Consolidation,8.2,0,0
26,Private,129734,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,5869,1,3061.44,Debt Consolidation,9.2,0,0
26,Local-gov,263604,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,5901,1,10022.28,Debt Consolidation,17.5,0,0
26,Private,769780,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,40,Australia,<=50K,5946,1,9619.68,Debt Consolidation,20.5,0,0
26,Private,116314,HS-grad,9,Never-married,Exec-managerial,White,Female,0,0,40,Australia,<=50K,6581,1,10707.36,Debt Consolidation,12.4,0,0
26,Private,99999999,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,6832,1,6191.28,Debt Consolidation,17,0,0
26,Private,99999999,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,7268,1,11580.12,Debt Consolidation,12.8,0,0
26,Private,777788,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,7973,1,7029,Debt Consolidation,23.4,0,0
26,Private,405966,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,8990,1,13340.28,Debt Consolidation,11.6,0,0
27,Private,327382,HS-grad,9,Never-married,Machine-op-inspct,White,Female,0,0,32,Australia,<=50K,4802,1,15429.96,Debt Consolidation,14.1,0,0
27,Private,108130,HS-grad,9,Never-married,Other-service,White,Female,0,0,35,Australia,<=50K,5737,1,6772.92,other,8.3,0,0
27,Private,258698,HS-grad,9,Never-married,Other-service,White,Male,0,1980,40,Australia,<=50K,326,1,3188.16,other,14,0,0
27,Private,267212,HS-grad,9,Never-married,Adm-clerical,White,Male,4416,0,40,Australia,<=50K,3272,1,11414.52,Debt Consolidation,18.4,1,0
27,State-gov,221936,HS-grad,9,Never-married,Protective-serv,White,Male,2174,0,40,Australia,<=50K,4057,1,10833.12,Home Improvements,11,0,0
27,Private,652476,HS-grad,9,Never-married,Sales,White,Male,0,0,40,Australia,<=50K,4752,1,7827.24,Debt Consolidation,14.4,1,0
27,Private,99999999,HS-grad,9,Never-married,Exec-managerial,White,Female,0,0,40,Australia,<=50K,6885,1,8405.4,Debt Consolidation,9.8,0,0
27,Private,99999999,HS-grad,9,Never-married,Other-service,White,Female,0,0,40,Australia,<=50K,7487,1,19458.96,Home Improvements,17.9,0,0
27,Private,320936,HS-grad,9,Never-married,Handlers-cleaners,White,Female,0,0,40,Australia,<=50K,7764,1,2714.64,Debt Consolidation,12.7,0,0
27,Private,33330,HS-grad,9,Never-married,Exec-managerial,White,Female,0,0,40,Australia,<=50K,8155,1,3243.12,Educatio0l Expenses,20.6,0,0
27,Private,777326,HS-grad,9,Never-married,Machine-op-inspct,White,Female,0,0,40,Australia,<=50K,9068,1,9230.76,Debt Consolidation,17,0,0
27,Private,178200,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,9072,1,13499.64,Debt Consolidation,16.3,0,0
27,Private,172480,HS-grad,9,Never-married,Other-service,White,Female,0,0,42,Australia,<=50K,6144,1,7863.24,Debt Consolidation,13.5,1,0
27,Private,781858,HS-grad,9,Never-married,Craft-repair,White,Female,0,0,45,Australia,<=50K,6791,1,13037.04,Medical Bills,15,0,0
27,Self-emp-not-inc,451660,HS-grad,9,Never-married,Craft-repair,White,Male,0,2258,50,Australia,<=50K,176,1,14877.6,Buy House,7.6,0,0
27,Self-emp-not-inc,99999999,HS-grad,9,Never-married,Craft-repair,White,Male,9562,0,50,Australia,>50K,2292,1,5311.08,Debt Consolidation,18.5,0,0
27,Private,219252,HS-grad,9,Never-married,Priv-house-serv,White,Female,0,0,60,Australia,<=50K,7362,1,11993.88,small_business,12.1,0,0
28,Private,604054,HS-grad,9,Never-married,Craft-repair,White,Male,2354,0,40,Australia,<=50K,3946,1,5011.08,Debt Consolidation,21,0,0
28,Private,239536,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,40,Australia,<=50K,6274,1,7720.8,Debt Consolidation,12,0,0
28,Private,561726,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,6897,1,14020.2,Debt Consolidation,20.5,0,0
28,Private,198110,HS-grad,9,Never-married,Prof-specialty,White,Female,0,0,40,Australia,<=50K,7331,1,6336.72,major_purchase,11.3,0,0
28,Private,356466,HS-grad,9,Never-married,Adm-clerical,White,Male,0,0,40,Australia,<=50K,7607,1,8305.92,Debt Consolidation,20.4,0,0
28,Private,293018,HS-grad,9,Never-married,Machine-op-inspct,White,Female,0,0,40,Australia,<=50K,8556,1,11801.88,Debt Consolidation,9.3,0,0
28,Private,281138,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,8632,1,15787.32,Debt Consolidation,15.8,0,0
28,Self-emp-not-inc,494758,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,8877,1,14280.72,Debt Consolidation,13.3,0,0
28,Private,134662,HS-grad,9,Never-married,Sales,White,Female,2202,0,48,Australia,<=50K,3972,1,13672.44,Debt Consolidation,19.4,0,0
28,Federal-gov,301400,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,0,48,Australia,<=50K,7912,1,4781.16,other,22.5,0,0
28,Private,152768,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,70,Australia,<=50K,5961,1,8767.56,Debt Consolidation,15.3,0,0
29,Local-gov,439340,HS-grad,9,Never-married,Other-service,White,Male,0,0,20,Australia,<=50K,7600,1,10124.4,other,13.7,0,0
29,Private,267190,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,1408,40,Australia,<=50K,1446,1,18905.88,Debt Consolidation,24.7,0,0
29,Private,265826,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,5295,1,8540.88,Debt Consolidation,9,0,0
29,Local-gov,194458,HS-grad,9,Never-married,Protective-serv,White,Male,0,0,40,Australia,<=50K,7719,1,9498.48,Debt Consolidation,18.5,0,0
29,Private,411488,HS-grad,9,Never-married,Other-service,White,Male,0,0,40,Australia,<=50K,7813,1,4795.2,Debt Consolidation,24,0,0
29,Local-gov,135036,HS-grad,9,Never-married,Protective-serv,White,Male,0,0,48,Australia,<=50K,4822,1,11159.16,Medical Bills,12,0,0
29,Private,107492,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,0,48,Australia,<=50K,5940,1,4411.32,Other,14.9,0,0
29,Private,99999999,HS-grad,9,Never-married,Exec-managerial,White,Male,2174,0,50,Australia,<=50K,4050,1,20081.88,Debt Consolidation,16,0,0
29,Self-emp-not-inc,196614,HS-grad,9,Never-married,Farming-fishing,White,Male,0,0,65,Australia,<=50K,6447,1,10132.8,Debt Consolidation,25.8,1,0
30,Private,129382,HS-grad,9,Never-married,Other-service,White,Male,0,0,10,Australia,<=50K,7515,1,4663.32,other,9.8,0,0
30,Private,99999999,HS-grad,9,Never-married,Sales,White,Female,0,1602,30,Australia,<=50K,1239,1,0,Debt Consolidation,17.9,0,0
30,Private,437184,HS-grad,9,Never-married,Sales,White,Female,0,1980,40,Australia,<=50K,341,1,13985.88,Debt Consolidation,31.4,1,0
30,Private,414018,HS-grad,9,Never-married,Adm-clerical,White,Female,0,1974,40,Australia,<=50K,521,1,12347.4,Business Loan,19.4,0,0
30,Private,461582,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,4519,1,19305,Debt Consolidation,22.9,1,0
30,Private,222684,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,8395,1,0,Debt Consolidation,9.3,0,1
30,Private,130328,HS-grad,9,Never-married,Tech-support,White,Female,0,0,40,Australia,<=50K,8465,1,15482.16,Debt Consolidation,21.3,0,0
30,Self-emp-not-inc,358050,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,Australia,<=50K,8728,1,21072.6,Debt Consolidation,30.9,0,0
30,Private,376750,HS-grad,9,Never-married,Adm-clerical,White,Male,0,2001,42,Australia,<=50K,303,1,12566.88,Debt Consolidation,34,1,0
30,Private,658416,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,0,44,Australia,<=50K,7879,1,8118.84,Debt Consolidation,27.2,0,0
30,Private,43670,HS-grad,9,Never-married,Exec-managerial,White,Male,0,1876,45,Australia,<=50K,924,1,6419.64,other,20.1,0,0
30,Self-emp-not-inc,776776,HS-grad,9,Never-married,Craft-repair,White,Male,99999,0,50,Australia,>50K,1620,1,13025.16,Debt Consolidation,22,0,0
30,Private,451462,HS-grad,9,Never-married,Transport-moving,White,Female,0,1669,70,Australia,<=50K,1172,1,10339.8,Debt Consolidation,16,0,0
31,Private,129580,HS-grad,9,Never-married,Other-service,White,Male,0,0,16,Australia,<=50K,5104,1,9303.72,Debt Consolidation,10,0,0
31,Private,626912,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,18,Australia,<=50K,4965,1,24455.28,Debt Consolidation,19.6,0,0
31,Private,463936,HS-grad,9,Never-married,Other-service,White,Female,0,0,30,Australia,<=50K,5307,1,5567.76,Debt Consolidation,16.7,0,0
31,Private,99999999,HS-grad,9,Never-married,Other-service,White,Female,0,0,35,Australia,<=50K,9169,1,0,Debt Consolidation,13.2,0,0
31,Private,443696,HS-grad,9,Never-married,Farming-fishing,White,Male,0,2001,40,Australia,<=50K,324,1,0,Debt Consolidation,19,0,0
31,Private,99999999,HS-grad,9,Never-married,Craft-repair,White,Male,14344,0,40,Australia,>50K,2135,1,1490.76,Debt Consolidation,21,0,0
31,Private,86394,HS-grad,9,Never-married,Craft-repair,White,Male,4101,0,40,Australia,<=50K,3365,1,1842.72,Home Improvements,20.5,0,0
31,Private,99999999,HS-grad,9,Never-married,Exec-managerial,White,Male,3325,0,40,Australia,<=50K,3592,1,8222.4,Debt Consolidation,16,0,0
31,Private,293832,HS-grad,9,Never-married,Adm-clerical,White,Male,2174,0,40,Australia,<=50K,4044,1,18970.44,Debt Consolidation,31,0,0
31,Local-gov,99999999,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,4326,1,9035.88,Debt Consolidation,18.5,1,1
31,Private,402446,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,6070,1,6109.92,Debt Consolidation,13.5,0,0
31,Private,473946,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,45,Australia,<=50K,4820,1,10070.64,Debt Consolidation,9.1,0,0
31,Private,105270,HS-grad,9,Never-married,Sales,White,Female,0,0,45,Australia,<=50K,5331,1,6884.4,other,41.8,0,0
31,Private,504680,HS-grad,9,Never-married,Transport-moving,White,Male,0,0,50,Australia,<=50K,5868,1,2695.08,Debt Consolidation,18.7,0,0
31,Private,135146,HS-grad,9,Never-married,Farming-fishing,White,Male,2907,0,99,Australia,<=50K,3791,1,1941.12,Debt Consolidation,40.3,0,0
32,Private,449900,HS-grad,9,Never-married,Other-service,White,Female,0,0,34,Australia,<=50K,4445,1,12063.48,major_purchase,14.3,0,0
32,Private,312290,HS-grad,9,Never-married,Handlers-cleaners,White,Female,0,0,35,Australia,<=50K,9653,1,17203.8,Debt Consolidation,20.6,0,0
32,Federal-gov,123310,HS-grad,9,Never-married,Exec-managerial,White,Female,0,1380,40,Australia,<=50K,1463,1,12383.64,Buy a Car,19.5,0,0
32,Private,466862,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,0,40,Australia,<=50K,4246,1,1563.84,Debt Consolidation,33.9,0,0
32,Private,135168,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,0,40,Australia,<=50K,4897,1,16082.88,Debt Consolidation,17.1,0,0
32,Private,99999999,HS-grad,9,Never-married,Handlers-cleaners,White,Female,0,0,40,Australia,<=50K,5317,1,6289.08,Debt Consolidation,16.5,0,0
32,Private,780472,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,6584,1,7926.36,Debt Consolidation,15.8,0,0
32,Private,754226,HS-grad,9,Never-married,Handlers-cleaners,White,Female,0,0,45,Australia,<=50K,4706,1,15223.08,Debt Consolidation,26.5,0,0
32,Private,429704,HS-grad,9,Never-married,Other-service,White,Male,0,0,52,Australia,<=50K,5461,1,15306,Home Improvements,15,0,0
32,Private,99999999,HS-grad,9,Never-married,Transport-moving,White,Male,0,0,60,Australia,<=50K,8808,1,3692.76,Debt Consolidation,24.5,0,0
33,Private,528638,HS-grad,9,Never-married,Adm-clerical,White,Female,0,1617,40,Australia,<=50K,1218,1,4821.96,Debt Consolidation,32.9,1,0
33,Private,333498,HS-grad,9,Never-married,Craft-repair,White,Male,0,1092,40,Australia,<=50K,1479,1,9966.84,Other,24.9,0,0
33,Private,607552,HS-grad,9,Never-married,Other-service,White,Female,1055,0,40,Australia,<=50K,4161,1,10928.88,Debt Consolidation,33.5,0,0
33,Private,304854,HS-grad,9,Never-married,Other-service,White,Male,0,0,40,Australia,<=50K,4858,1,10258.92,Other,11.6,0,0
33,Private,558008,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,7760,1,9189.84,Debt Consolidation,32.8,0,0
33,Private,134706,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,8181,1,13983.84,Debt Consolidation,31.5,2,0
33,Federal-gov,403612,HS-grad,9,Never-married,Exec-managerial,White,Female,0,0,40,Australia,<=50K,8334,1,7505.04,Debt Consolidation,15.9,0,0
33,Private,238854,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,0,40,Australia,<=50K,9033,1,15867,Home Improvements,11.7,0,1
33,Private,766920,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,41,Australia,<=50K,5412,1,12306.36,Debt Consolidation,18.9,0,0
33,Private,230340,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,50,Australia,<=50K,8022,1,3973.92,Debt Consolidation,17.6,0,0
33,Private,762454,HS-grad,9,Never-married,Prof-specialty,White,Male,0,0,60,Australia,>50K,5607,1,3299.52,Debt Consolidation,12.6,0,0
33,Private,198374,HS-grad,9,Never-married,Transport-moving,White,Male,0,0,87,Australia,<=50K,9780,1,7367.76,Debt Consolidation,5.8,0,0
34,Private,66946,HS-grad,9,Never-married,Sales,White,Female,0,0,24,Australia,<=50K,5305,1,1893.12,Home Improvements,27.7,1,0
34,Private,329274,HS-grad,9,Never-married,Machine-op-inspct,White,Male,4416,0,30,Australia,<=50K,3280,1,20427.6,Debt Consolidation,14,0,0
34,Private,269258,HS-grad,9,Never-married,Craft-repair,White,Male,2036,0,30,Australia,<=50K,4076,1,2075.76,Debt Consolidation,31.7,0,0
34,Private,99999999,HS-grad,9,Never-married,Handlers-cleaners,White,Female,7443,0,35,Australia,<=50K,2663,1,15106.2,Debt Consolidation,17.5,0,0
34,Private,197692,HS-grad,9,Never-married,Other-service,White,Female,0,0,35,Australia,<=50K,4571,1,3718.08,Debt Consolidation,16.2,0,0
34,Private,153824,HS-grad,9,Never-married,Transport-moving,White,Male,0,1980,40,Australia,<=50K,344,1,8995.32,Debt Consolidation,20.9,0,0
34,Private,263890,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,4362,1,17300.88,Debt Consolidation,15.5,0,0
34,Private,99999999,HS-grad,9,Never-married,Transport-moving,White,Male,0,0,40,Australia,<=50K,4971,1,992.64,Debt Consolidation,28.5,0,1
34,Local-gov,554180,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,4972,1,14965.44,Debt Consolidation,18.1,0,0
34,Private,393514,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,40,Australia,<=50K,8417,1,15669.24,Debt Consolidation,19.3,0,0
34,Local-gov,132770,HS-grad,9,Never-married,Protective-serv,White,Male,0,0,40,Australia,<=50K,9742,1,8008.44,Debt Consolidation,39.2,0,0
34,Self-emp-not-inc,223872,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,45,Australia,>50K,6393,1,5300.4,Debt Consolidation,16,0,0
34,Private,223014,HS-grad,9,Never-married,Exec-managerial,White,Male,0,0,50,Australia,<=50K,8526,1,21803.64,Debt Consolidation,36,1,0
35,,337172,HS-grad,9,Never-married,,White,Female,0,0,4,Australia,<=50K,8942,1,3485.76,Debt Consolidation,18,0,0
35,Private,435204,HS-grad,9,Never-married,Other-service,White,Female,0,0,27,Australia,<=50K,9139,1,7500.24,Debt Consolidation,12.8,0,0
35,Self-emp-not-inc,99999999,HS-grad,9,Never-married,Other-service,White,Female,0,0,30,Australia,<=50K,7416,1,5730.6,Debt Consolidation,18.6,0,0
35,Private,288134,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,35,Australia,<=50K,5955,1,10027.08,Debt Consolidation,21,0,0
35,Private,784102,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,1974,40,Australia,<=50K,529,1,16202.04,Other,21.7,0,0
35,Self-emp-not-inc,689502,HS-grad,9,Never-married,Machine-op-inspct,White,Male,8614,0,40,Australia,>50K,2325,1,0,Debt Consolidation,22,0,0
35,Private,114664,HS-grad,9,Never-married,Adm-clerical,White,Male,8614,0,40,Australia,>50K,2361,1,12683.04,Debt Consolidation,18.1,0,0
35,Private,224224,HS-grad,9,Never-married,Adm-clerical,White,Female,6849,0,40,Australia,<=50K,2935,1,10917.12,Debt Consolidation,16.8,0,0
35,Private,222552,HS-grad,9,Never-married,Sales,White,Male,4787,0,40,Australia,>50K,3204,1,7270.32,Debt Consolidation,24.4,1,0
35,Private,472538,HS-grad,9,Never-married,Tech-support,White,Female,1151,0,40,Australia,<=50K,4140,1,0,Debt Consolidation,21.7,0,0
35,Private,450340,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,0,40,Australia,<=50K,5698,1,4562.04,Debt Consolidation,18.9,0,0
35,Private,214412,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,40,Australia,<=50K,5976,1,16513.32,Debt Consolidation,10,0,0
35,Local-gov,531960,HS-grad,9,Never-married,Protective-serv,White,Male,0,0,40,Australia,<=50K,7705,1,345.48,Debt Consolidation,24.5,0,0
35,Private,43736,HS-grad,9,Never-married,Sales,White,Male,0,0,45,Australia,<=50K,5016,1,6672.24,Other,11,0,0
35,Private,337392,HS-grad,9,Never-married,Exec-managerial,White,Male,0,0,45,Australia,<=50K,5097,1,2696.28,Debt Consolidation,47.4,0,0
35,Private,172348,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,0,48,Australia,<=50K,9134,1,12545.16,Debt Consolidation,23,0,0
35,Private,240526,HS-grad,9,Never-married,Other-service,White,Male,3325,0,50,Australia,<=50K,3591,1,384.84,other,17.9,0,0
35,Private,757460,HS-grad,9,Never-married,Handlers-cleaners,White,Male,0,0,60,Australia,<=50K,8136,1,15824.64,Debt Consolidation,14.1,0,0
35,Private,214830,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,70,Australia,<=50K,6065,1,1479.48,Debt Consolidation,25,0,1
36,Private,99999999,HS-grad,9,Never-married,Other-service,White,Female,0,0,18,Australia,<=50K,4888,1,11557.08,Home Improvements,13.3,0,1
36,Private,655314,HS-grad,9,Never-married,Adm-clerical,White,Female,4865,0,40,Australia,<=50K,3183,1,8663.04,Debt Consolidation,10,0,0
36,Private,481668,HS-grad,9,Never-married,Machine-op-inspct,White,Female,0,0,40,Australia,<=50K,4330,1,15707.88,Debt Consolidation,18.6,0,0
36,Private,613844,HS-grad,9,Never-married,Craft-repair,White,Female,0,0,40,Australia,<=50K,8740,1,6566.04,Home Improvements,25.8,0,0
36,Private,435534,HS-grad,9,Never-married,Transport-moving,White,Male,0,0,45,Australia,<=50K,7926,1,2665.32,other,21.1,0,0
36,Private,99999999,HS-grad,9,Never-married,Sales,White,Male,0,0,50,Australia,<=50K,5410,1,16148.52,Debt Consolidation,28.5,0,0
36,Self-emp-inc,655182,HS-grad,9,Never-married,Farming-fishing,White,Male,0,0,50,Australia,<=50K,8196,1,3070.68,Debt Consolidation,34,0,0
